id,name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
112,"Clinique Hydrating Lip Balm",Clinique,"Health & Beauty",Makeup,clinique-hydrating-lip-balm,"uploads/2026-03-09_1773076005_69aefe25abd69_clinique hydrating lip balm.jpg",90,CL-MKP-LBM-017,22,18,2026-03-08,2026-03-29,top,1,1,"<b>Clinique Hydrating Lip Balm</b><p>Nourishing lip balm for soft lips.</p>","<b>Clinique Hydrating Lip Balm</b><p>Moisturizing lip balm designed to keep lips hydrated and comfortable.</p>","Clinique Hydrating Lip Balm","Shop Clinique Hydrating Lip Balm for everyday lip hydration.","2026-03-08 14:09:36"
113,"Estee Lauder Lip Gloss Shine","Estee Lauder","Health & Beauty",Makeup,estee-lauder-lip-gloss-shine,"uploads/2026-03-09_1773076048_69aefe501157c_estee lauder lip gloss shine.jpg",70,EL-MKP-GLS-018,34,29,2026-03-08,2026-03-29,featured,1,1,"<b>Estee Lauder Lip Gloss</b><p>Glossy lip color with smooth shine.</p>","<b>Estee Lauder Lip Gloss Shine</b><p>Elegant lip gloss delivering radiant shine and comfortable wear.</p>","Estee Lauder Lip Gloss Shine","Shop Estee Lauder Lip Gloss Shine with smooth glossy finish.","2026-03-08 14:09:36"
114,"Clinique Moisture Surge Face Cream",Clinique,"Health & Beauty",Skincare,clinique-moisture-surge-face-cream,"uploads/2026-03-09_1773076090_69aefe7a72f5c_clinique moisture surge face cream.jpg",80,CL-SKN-001,40,35,2026-03-08,2026-03-29,featured,1,1,"<b>Clinique Moisture Surge Cream</b><p>Hydrating facial moisturizer.</p>","<b>Clinique Moisture Surge Face Cream</b><p>Lightweight moisturizer designed for daily hydration and smooth skin.</p>","Clinique Moisture Surge Face Cream","Shop Clinique Moisture Surge Face Cream for deep hydration.","2026-03-08 14:09:36"
115,"Estee Lauder Advanced Night Repair Serum","Estee Lauder","Health & Beauty",Skincare,estee-lauder-advanced-night-repair-serum,"uploads/2026-03-09_1773076141_69aefead355cf_estee lauder advanced night repair serum.jpeg",50,EL-SKN-002,85,75,2026-03-08,2026-03-29,best,1,1,"<b>Estee Lauder Night Repair Serum</b><p>Anti aging skincare serum.</p>","<b>Estee Lauder Advanced Night Repair Serum</b><p>Powerful overnight repair serum improving skin hydration and glow.</p>","Estee Lauder Advanced Night Repair Serum","Buy Estee Lauder Advanced Night Repair Serum for premium skincare.","2026-03-08 14:09:36"
116,"Chanel Beauty Revitalizing Cream","Chanel Beauty","Health & Beauty",Skincare,chanel-beauty-revitalizing-cream,"uploads/2026-03-09_1773076216_69aefef800ec5_chanel beauty revitalizing cream.webp",45,CH-SKN-003,120,110,2026-03-08,2026-03-29,featured,1,1,"<b>Chanel Revitalizing Cream</b><p>Luxury anti aging face cream.</p>","<b>Chanel Beauty Revitalizing Cream</b><p>Premium skincare cream restoring skin vitality.</p>","Chanel Revitalizing Cream","Shop Chanel Beauty Revitalizing Cream for luxury skincare.","2026-03-08 14:09:36"
117,"Dior Beauty Hydrating Face Serum","Dior Beauty","Health & Beauty",Skincare,dior-beauty-hydrating-face-serum,"uploads/2026-03-09_1773076253_69aeff1d4829c_dior beauty hydrating face serum.webp",48,DIOR-SKN-004,95,82,2026-03-08,2026-03-29,featured,1,1,"<b>Dior Hydrating Face Serum</b><p>Luxury facial serum.</p>","<b>Dior Beauty Hydrating Face Serum</b><p>Advanced hydration serum improving skin elasticity.</p>","Dior Hydrating Face Serum","Shop Dior Beauty Hydrating Face Serum for premium hydration.","2026-03-08 14:09:36"
118,"Maybelline Gentle Facial Cleanser",Maybelline,"Health & Beauty",Skincare,maybelline-gentle-facial-cleanser,"uploads/2026-03-09_1773076316_69aeff5ccfc87_maybelline gentle facial cleanser.webp",120,MAY-SKN-005,12,10,2026-03-08,2026-03-29,top,1,1,"<b>Maybelline Facial Cleanser</b><p>Daily gentle face cleanser.</p>","<b>Maybelline Gentle Facial Cleanser</b><p>Soft facial cleanser removing dirt while maintaining moisture.</p>","Maybelline Gentle Facial Cleanser","Shop Maybelline Gentle Facial Cleanser for daily skincare.","2026-03-08 14:09:36"
119,"MAC Cosmetics Hydrating Face Mist","MAC Cosmetics","Health & Beauty",Skincare,mac-cosmetics-hydrating-face-mist,"uploads/2026-03-09_1773076355_69aeff83a5410_mac cosmetics hydrating face mist.jpg",60,MAC-SKN-006,26,22,2026-03-08,2026-03-29,featured,1,1,"<b>MAC Hydrating Face Mist</b><p>Refreshing face mist for skin hydration.</p>","<b>MAC Cosmetics Hydrating Face Mist</b><p>Lightweight face mist refreshing skin and setting makeup.</p>","MAC Hydrating Face Mist","Shop MAC Cosmetics Hydrating Face Mist for refreshing hydration.","2026-03-08 14:09:36"
120,"Clinique Nourishing Hair Shampoo",Clinique,"Health & Beauty","Hair Care",clinique-nourishing-hair-shampoo,"uploads/2026-03-09_1773076447_69aeffdf5d91e_clinique nourishing hair shampoo.webp",90,CL-HAR-001,18,15,2026-03-08,2026-03-29,featured,1,1,"<b>Clinique Hair Shampoo</b><p>Nourishing daily shampoo.</p>","<b>Clinique Nourishing Hair Shampoo</b><p>Gentle shampoo cleansing scalp and improving hair softness.</p>","Clinique Hair Shampoo","Shop Clinique Nourishing Hair Shampoo for healthy hair.","2026-03-08 14:09:36"
121,"Estee Lauder Hair Repair Conditioner","Estee Lauder","Health & Beauty","Hair Care",estee-lauder-hair-repair-conditioner,"uploads/2026-03-09_1773076601_69af007936e49_Estee Lauder Hair Conditioner.jpeg",70,EL-HAR-002,22,18,2026-03-08,2026-03-29,top,1,1,"<b>Estee Lauder Hair Conditioner</b><p>Repairing conditioner.</p>","<b>Estee Lauder Hair Repair Conditioner</b><p>Hair conditioner restoring softness and shine.</p>","Estee Lauder Hair Conditioner","Buy Estee Lauder Hair Repair Conditioner for smoother hair.","2026-03-08 14:09:36"
122,"Dior Beauty Hair Nourishing Oil","Dior Beauty","Health & Beauty","Hair Care",dior-beauty-hair-nourishing-oil,"uploads/2026-03-09_1773076695_69af00d7a4ebb_dior beauty hair nourishing oil Medium.jpeg",60,DIOR-HAR-003,48,40,2026-03-08,2026-03-29,featured,1,1,"<b>Dior Hair Nourishing Oil</b><p>Luxury hair oil.</p>","<b>Dior Beauty Hair Nourishing Oil</b><p>Lightweight oil enhancing shine and protecting hair.</p>","Dior Hair Nourishing Oil","Shop Dior Beauty Hair Nourishing Oil for silky hair.","2026-03-08 14:09:36"
123,"Clinique Gentle Body Lotion",Clinique,"Health & Beauty","Personal Care",clinique-gentle-body-lotion,"uploads/2026-03-09_1773076747_69af010b62669_clinique gentle body lotion.jpg",75,CL-PC-001,20,17,2026-03-08,2026-03-29,featured,1,1,"<b>Clinique Body Lotion</b><p>Moisturizing body lotion.</p>","<b>Clinique Gentle Body Lotion</b><p>Lightweight lotion hydrating skin and keeping it soft.</p>","Clinique Body Lotion","Shop Clinique Gentle Body Lotion for smooth hydrated skin.","2026-03-08 14:09:36"
124,"Estee Lauder Refreshing Body Wash","Estee Lauder","Health & Beauty","Personal Care",estee-lauder-refreshing-body-wash,"uploads/2026-03-09_1773076804_69af0144a5fec_estee lauder refreshing body wash.jpg",70,EL-PC-002,24,20,2026-03-08,2026-03-29,top,1,1,"<b>Estee Lauder Body Wash</b><p>Refreshing daily body cleanser.</p>","<b>Estee Lauder Refreshing Body Wash</b><p>Gentle body wash providing refreshing clean feeling.</p>","Estee Lauder Body Wash","Buy Estee Lauder Refreshing Body Wash for daily body care.","2026-03-08 14:09:36"
125,"Chanel Beauty Luxury Hand Cream","Chanel Beauty","Health & Beauty","Personal Care",chanel-beauty-luxury-hand-cream,"uploads/2026-03-09_1773076837_69af01657ae3a_chanel beauty luxury hand cream.webp",55,CH-PC-003,45,38,2026-03-08,2026-03-29,featured,1,1,"<b>Chanel Hand Cream</b><p>Luxury moisturizing hand cream.</p>","<b>Chanel Beauty Luxury Hand Cream</b><p>Nourishing hand cream protecting and softening skin.</p>","Chanel Hand Cream","Shop Chanel Beauty Luxury Hand Cream for smooth hydrated hands.","2026-03-08 14:09:36"
126,"Rolex Submariner Automatic Diver Watch",Rolex,Watches,"Men Watch",rolex-submariner-automatic-diver-watch,"uploads/2026-03-09_1773076940_69af01cc7f0ec_rolex submariner automatic diver watch.webp",15,RLX-WAT-MEN-001,12500,11800,2026-03-08,2026-03-29,featured,1,1,"<b>Rolex Submariner Diver Watch</b><p>Luxury automatic diving watch.</p>","<b>Rolex Submariner Automatic Diver Watch</b><p>This iconic diver watch features automatic movement, stainless steel case, and professional water resistance. Designed for durability and precision while maintaining timeless luxury design.</p><p>A perfect watch for collectors and professionals seeking reliable performance and prestige.</p>","Rolex Submariner Automatic Diver Watch","Buy Rolex Submariner Automatic Diver Watch with premium automatic movement and iconic diver design.","2026-03-08 14:29:13"
127,"Rolex Datejust Stainless Steel Men Watch",Rolex,Watches,"Men Watch",rolex-datejust-stainless-steel-men-watch,"uploads/2026-03-09_1773077037_69af022d66523_rolex datejust stainless steel men watch.jpeg",12,RLX-WAT-MEN-002,10900,10200,2026-03-08,2026-03-29,featured,1,1,"<b>Rolex Datejust Men Watch</b><p>Luxury stainless steel watch with classic automatic movement.</p>","<b>Rolex Datejust Stainless Steel Men Watch</b><p>This luxury watch combines timeless design, automatic movement, and durable stainless steel construction. It is suitable for formal wear, business settings, and collectors seeking a refined everyday timepiece.</p>","Rolex Datejust Stainless Steel Men Watch","Shop Rolex Datejust Stainless Steel Men Watch with classic design and automatic precision.","2026-03-08 14:37:42"
128,"Omega Seamaster Professional Diver Watch",Omega,Watches,"Men Watch",omega-seamaster-professional-diver-watch,"uploads/2026-03-09_1773077078_69af025612efb_omega seamaster professional diver watch-2.jpeg",14,OMG-WAT-MEN-003,6200,5790,2026-03-08,2026-03-29,best,1,1,"<b>Omega Seamaster Diver Watch</b><p>Professional diver watch with strong build and automatic movement.</p>","<b>Omega Seamaster Professional Diver Watch</b><p>This men watch is designed for diving inspired performance with strong water resistance, stainless steel case, and reliable automatic movement. It balances sport styling with premium craftsmanship.</p>","Omega Seamaster Professional Diver Watch","Buy Omega Seamaster Professional Diver Watch with premium diver design and automatic movement.","2026-03-08 14:37:42"
129,"Omega Speedmaster Chronograph Men Watch",Omega,Watches,"Men Watch",omega-speedmaster-chronograph-men-watch,"uploads/2026-03-09_1773077180_69af02bc5736e_omega speedmaster chronograph men watch.jpg",13,OMG-WAT-MEN-004,6800,6350,2026-03-08,2026-03-29,featured,1,1,"<b>Omega Speedmaster Men Watch</b><p>Chronograph watch designed for precision and iconic style.</p>","<b>Omega Speedmaster Chronograph Men Watch</b><p>This chronograph watch offers premium design, precise timing functionality, and strong visual identity. It is ideal for men who appreciate sporty heritage and classic luxury watch styling.</p>","Omega Speedmaster Chronograph Men Watch","Shop Omega Speedmaster Chronograph Men Watch with iconic design and precise timekeeping.","2026-03-08 14:37:42"
130,"Seiko Prospex Solar Diver Men Watch",Seiko,Watches,"Men Watch",seiko-prospex-solar-diver-men-watch,"uploads/2026-03-09_1773077247_69af02ff28fe9_seiko prospex solar diver men watch.jpg",26,SEI-WAT-MEN-005,520,459,2026-03-08,2026-03-29,top,1,1,"<b>Seiko Prospex Diver Watch</b><p>Solar powered diver watch for everyday performance and sport style.</p>","<b>Seiko Prospex Solar Diver Men Watch</b><p>This watch combines durable diver styling with solar movement and practical daily reliability. It is a strong choice for active users who want functional design and trusted Seiko performance.</p>","Seiko Prospex Solar Diver Men Watch","Shop Seiko Prospex Solar Diver Men Watch with solar power and durable sporty design.","2026-03-08 14:37:42"
131,"Seiko Presage Automatic Men Watch",Seiko,Watches,"Men Watch",seiko-presage-automatic-men-watch,"uploads/2026-03-09_1773077360_69af037099ed2_seiko presage automatic men watch.jpeg",22,SEI-WAT-MEN-006,650,579,2026-03-08,2026-03-29,featured,1,1,"<b>Seiko Presage Men Watch</b><p>Automatic dress watch with refined dial and classic style.</p>","<b>Seiko Presage Automatic Men Watch</b><p>This automatic men watch is designed for users who prefer classic elegance, traditional dial detailing, and dependable mechanical performance. It suits business, formal, and daily smart-casual wear.</p>","Seiko Presage Automatic Men Watch","Buy Seiko Presage Automatic Men Watch with elegant dial and classic mechanical styling.","2026-03-08 14:37:42"
132,"Casio Edifice Chronograph Men Watch",Casio,Watches,"Men Watch",casio-edifice-chronograph-men-watch,"uploads/2026-03-09_1773077454_69af03ce7a3ed_casio edifice chronograph men watch.jpeg",35,CAS-WAT-MEN-007,210,179,2026-03-08,2026-03-29,top,1,1,"<b>Casio Edifice Men Watch</b><p>Chronograph watch built for sporty style and practical daily use.</p>","<b>Casio Edifice Chronograph Men Watch</b><p>This men watch offers chronograph functionality, sharp sporty design, and dependable everyday performance. It is suitable for drivers, casual wearers, and customers seeking practical value.</p>","Casio Edifice Chronograph Men Watch","Shop Casio Edifice Chronograph Men Watch with sporty design and practical timing features.","2026-03-08 14:37:42"
133,"Citizen Eco Drive Titanium Men Watch",Citizen,Watches,"Men Watch",citizen-eco-drive-titanium-men-watch,"uploads/2026-03-09_1773077498_69af03fa5b832_citizen eco drive titanium men watch.jpg",20,CIT-WAT-MEN-008,430,389,2026-03-08,2026-03-29,featured,1,1,"<b>Citizen Eco Drive Men Watch</b><p>Lightweight titanium watch powered by Eco Drive technology.</p>","<b>Citizen Eco Drive Titanium Men Watch</b><p>This men watch features light titanium construction, clean design, and Eco Drive movement that supports long term convenient use. It is ideal for customers who want low maintenance performance and modern comfort.</p>","Citizen Eco Drive Titanium Men Watch","Buy Citizen Eco Drive Titanium Men Watch with lightweight comfort and solar powered convenience.","2026-03-08 14:37:42"
134,"Tissot Gentleman Automatic Men Watch",Tissot,Watches,"Men Watch",tissot-gentleman-automatic-men-watch,"uploads/2026-03-09_1773077558_69af043699f58_tissot gentleman automatic men watch.webp",16,TIS-WAT-MEN-009,925,849,2026-03-08,2026-03-29,best,1,1,"<b>Tissot Gentleman Men Watch</b><p>Automatic watch with refined style and versatile daily elegance.</p>","<b>Tissot Gentleman Automatic Men Watch</b><p>This watch is made for users who want Swiss-inspired elegance, mechanical movement, and balanced design suitable for business and daily wear. It combines classic presentation with practical comfort.</p>","Tissot Gentleman Automatic Men Watch","Shop Tissot Gentleman Automatic Men Watch with elegant styling and reliable automatic movement.","2026-03-08 14:37:42"
135,"TAG Heuer Formula 1 Quartz Men Watch","TAG Heuer",Watches,"Men Watch",tag-heuer-formula-1-quartz-men-watch,"uploads/2026-03-09_1773077594_69af045a53941_tag heuer formula 1 quartz men watch.jpg",14,TAG-WAT-MEN-010,1650,1490,2026-03-08,2026-03-29,featured,1,1,"<b>TAG Heuer Formula 1 Men Watch</b><p>Quartz sports watch with bold design and premium finish.</p>","<b>TAG Heuer Formula 1 Quartz Men Watch</b><p>This men watch delivers strong sporty character, premium case design, and dependable quartz performance. It is suitable for customers who enjoy racing inspired styling and everyday luxury appeal.</p>","TAG Heuer Formula 1 Quartz Men Watch","Buy TAG Heuer Formula 1 Quartz Men Watch with sporty luxury styling and dependable performance.","2026-03-08 14:37:42"
136,"Fossil Grant Chronograph Men Watch",Fossil,Watches,"Men Watch",fossil-grant-chronograph-men-watch,"uploads/2026-03-09_1773077641_69af0489d7ccb_fossil grant chronograph men watch.jpg",30,FOS-WAT-MEN-011,165,139,2026-03-08,2026-03-29,top,1,1,"<b>Fossil Grant Men Watch</b><p>Chronograph watch designed for smart casual wear and everyday style.</p>","<b>Fossil Grant Chronograph Men Watch</b><p>This watch combines modern fashion styling with practical chronograph detail and comfortable daily wear. It is ideal for users who want an accessible men watch with polished appearance.</p>","Fossil Grant Chronograph Men Watch","Shop Fossil Grant Chronograph Men Watch with smart casual design and useful timing features.","2026-03-08 14:37:42"
