product_id,product_name,brand_name,category_name,sub_category_name,slug,thumb_image,qty,sku,price,offer_price,offer_start_price,offer_end_price,product_type,status,is_approved,short_description,long_description,seo_title,seo_description,created_at
263,hp pavilion 15 everyday laptop,HP,Computers & Laptops,Laptop,hp-pavilion-15-everyday-laptop,uploads/2026-03-14_1773519606_69b5c2f693674_HP Pavilion 15 Everyday Laptop.webp,48,hp-lpt-090,749,679,2026-03-08,2026-03-29,featured,1,1,"hp pavilion 15 everyday laptopbalanced laptop designed for home, study, and general productivity tasks.","hp pavilion 15 everyday laptopthis laptop is suitable for customers who want reliable daily performance for web browsing, online classes, office work, and entertainment. it offers practical usability with a comfortable keyboard and familiar windows environment.a dependable hp laptop for regular users.",hp pavilion 15 everyday laptop,buy hp pavilion 15 everyday laptop with reliable performance for study and daily productivity.,2026-03-14 14:31:06
264,hp envy 14 performance laptop,HP,Computers & Laptops,Laptop,hp-envy-14-performance-laptop,uploads/2026-03-14_1773519631_69b5c30f68030_HP Envy 14 Performance Laptop.webp,32,hp-lpt-091,1199,1099,2026-03-08,2026-03-29,best,1,1,"hp envy 14 performance laptoppremium laptop built for productivity, creative tasks, and modern daily workflows.","hp envy 14 performance laptopthis laptop combines a more premium design with strong performance for work, content creation, and multitasking. it is suitable for users who want a polished windows laptop with better everyday speed and style.a solid hp choice for users who want more than a standard everyday laptop.",hp envy 14 performance laptop,shop hp envy 14 performance laptop with premium design and strong everyday performance.,2026-03-14 14:31:06
265,lenovo thinkpad e14 business laptop,Lenovo,Computers & Laptops,Laptop,lenovo-thinkpad-e14-business-laptop,uploads/2026-03-14_1773519656_69b5c3284072a_Lenovo ThinkPad E14 Business Laptop.jpg,30,len-lpt-092,899,819,2026-03-08,2026-03-29,featured,1,1,"lenovo thinkpad e14 business laptopbusiness laptop designed for office productivity, typing comfort, and reliable daily performance.","lenovo thinkpad e14 business laptopthis laptop is made for work focused users who need a dependable keyboard, practical build quality, and stable performance for documents, meetings, coding, and business tasks. it is a strong thinkpad choice for professional use.a reliable lenovo laptop for office and productivity workflows.",lenovo thinkpad e14 business laptop,buy lenovo thinkpad e14 business laptop with dependable productivity features and business focused design.,2026-03-14 14:31:06
266,asus zenbook 14 oled laptop,Asus,Computers & Laptops,Laptop,asus-zenbook-14-oled-laptop,uploads/2026-03-14_1773519682_69b5c34278675_Asus Zenbook 14 OLED Laptop.jpg,28,asu-lpt-093,1099,999,2026-03-08,2026-03-29,featured,1,1,asus zenbook 14 oled laptopportable premium laptop with oled display and strong everyday performance.,"asus zenbook 14 oled laptopthis laptop offers a sleek design, sharp oled display, and reliable performance for productivity, study, and media use. it is suitable for users who want a premium windows ultrabook with strong portability.a refined asus laptop for daily work and entertainment.",asus zenbook 14 oled laptop,shop asus zenbook 14 oled laptop with premium portable design and vibrant display quality.,2026-03-14 14:31:06
267,acer swift go 14 laptop,Acer,Computers & Laptops,Laptop,acer-swift-go-14-laptop,uploads/2026-03-14_1773519702_69b5c356cacb7_Acer Swift Go 14 Laptop.jpg,34,ace-lpt-094,849,769,2026-03-08,2026-03-29,top,1,1,"acer swift go 14 laptopportable laptop designed for students, professionals, and daily digital productivity.","acer swift go 14 laptopthis laptop provides balanced portability, practical performance, and an easy everyday experience for browsing, office tasks, online meetings, and light creative work. it is a useful acer option for general productivity users.a sensible lightweight laptop for work and study.",acer swift go 14 laptop,buy acer swift go 14 laptop with lightweight design and reliable everyday performance.,2026-03-14 14:31:06
268,rolex submariner automatic men watch,Tefal,Watches,Men Watch,rolex-submariner-automatic-men-watch,uploads/2026-03-14_1773519738_69b5c37a5093d_Rolex Submariner Automatic Men Watch.webp,12,rlx-wat-095,9500,9100,2026-03-08,2026-03-29,best,1,1,rolex submariner automatic watchluxury dive watch known for precision engineering and iconic design.,"rolex submariner automatic men watchthis premium luxury watch offers exceptional craftsmanship, water resistance, and timeless design. it is suitable for collectors and watch enthusiasts who value mechanical precision and prestige.",rolex submariner automatic men watch,buy rolex submariner automatic luxury watch with iconic dive design.,2026-03-14 14:36:35
278,disney lotso strawberry bear plush toy,Disney,Toys & Collectibles,Plush Toys,disney-lotso-strawberry-bear-plush-toy,uploads/2026-03-14_1773519844_69b5c3e410725_Disney Lotso Strawberry Bear Plush Toy.webp,120,dis-toy-pls-001,29,24,2026-03-08,2026-03-29,featured,1,1,disney lotso strawberry bear plush toysoft and cuddly plush toy inspired by the popular toy story character lotso.,"disney lotso strawberry bear plush toythis plush toy features the lovable lotso character with soft fabric and a cute strawberry inspired design. it is ideal for hugging, decorating rooms, or adding to a toy story themed collection.a charming plush toy suitable for collectors and disney fans.",disney lotso strawberry bear plush toy,shop disney lotso strawberry bear plush toy with soft fabric and cozy collectible design.,2026-03-14 14:56:59
279,disney lotso scented plush toy,Disney,Toys & Collectibles,Plush Toys,disney-lotso-scented-plush-toy,uploads/2026-03-14_1773520023_69b5c4971a3f7_Disney Lotso Scented Plush Toy.jpeg,95,dis-toy-pls-002,32,27,2026-03-08,2026-03-29,featured,1,1,disney lotso scented plush toycomfortable plush toy featuring the iconic pink bear from toy story.,"disney lotso scented plush toythis adorable plush toy captures the friendly appearance of lotso with soft fabric and detailed character design. it is perfect for display, gifting, or cuddling during relaxing moments.a lovely addition to any toy story plush collection.",disney lotso scented plush toy,buy disney lotso scented plush toy with soft comfort and collectible character appeal.,2026-03-14 14:56:59
280,disney lotso heart plush toy,Disney,Toys & Collectibles,Plush Toys,disney-lotso-heart-plush-toy,uploads/2026-03-14_1773520229_69b5c56528122_Disney Lotso Heart Plush Toy.webp,88,dis-toy-pls-003,27,22,2026-03-08,2026-03-29,top,1,1,disney lotso heart plush toycute plush toy designed with a heart themed style for collectors and fans.,"disney lotso heart plush toythis plush toy combines the lovable lotso character with a sweet heart themed design. it is made with soft material and ideal for decoration, gifts, or toy story fans who enjoy cute collectible toys.a delightful plush item for disney lovers.",disney lotso heart plush toy,shop disney lotso heart plush toy with cute plush styling and soft collectible comfort.,2026-03-14 14:56:59
281,pop mart lotso blind box plush keychain,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-lotso-blind-box-plush-keychain,uploads/2026-03-14_1773520310_69b5c5b6408d8_Pop Mart Lotso Blind Box Plush Keychain.jpg,140,pop-toy-pls-004,14,11,2026-03-08,2026-03-29,featured,1,1,pop mart lotso blind box plush keychainmini collectible plush keychain from the pop mart blind box series.,"pop mart lotso blind box plush keychainthis compact plush keychain features the lotso character in a fun blind box collectible format. it is perfect for decorating bags, backpacks, or toy collections.a trendy plush collectible for pop mart fans.",pop mart lotso blind box plush keychain,buy pop mart lotso blind box plush keychain with surprise collectible appeal and compact plush design.,2026-03-14 14:56:59
282,pop mart lotso blind box plush pendant,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-lotso-blind-box-plush-pendant,uploads/2026-03-14_1773520376_69b5c5f807ea6_Pop Mart Lotso Blind Box Plush Pendant.webp,135,pop-toy-pls-005,15,12,2026-03-08,2026-03-29,top,1,1,pop mart lotso blind box plush pendantsmall plush collectible designed for blind box toy collectors.,"pop mart lotso blind box plush pendantthis plush pendant offers a cute collectible design inspired by the lotso character. it is great for accessories, toy displays, and pop mart blind box enthusiasts.a fun collectible plush toy with charming design.",pop mart lotso blind box plush pendant,shop pop mart lotso blind box plush pendant with compact collectible design and fun character styling.,2026-03-14 14:56:59
283,pop mart loopy pig plush doll,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-loopy-pig-plush-doll,uploads/2026-03-14_1773527170_69b5e0821c3e6_Pop Mart Loopy Bunny Plush Doll  .webp,130,pop-toy-pls-006,26,21,2026-03-08,2026-03-29,featured,1,1,pop mart loopy plush dollsoft character plush toy designed for display and cuddling.,pop mart loopy plush dollthis adorable plush doll features the playful loopy character with soft material and cute styling. it works well as a decorative toy or a collectible plush for fans.a cozy plush companion for collectors and toy lovers.,pop mart loopy bunny plush doll,buy pop mart loopy bunny plush doll with soft fabric and cute collectible character design.,2026-03-14 14:56:59
284,pop mart loopy sleepy plush toy,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-loopy-sleepy-plush-toy,uploads/2026-03-14_1773520621_69b5c6ed3d601_Pop Mart Loopy Sleepy Plush Toy.webp,118,pop-toy-pls-007,24,20,2026-03-08,2026-03-29,featured,1,1,pop mart loopy sleepy plush toycute plush toy featuring loopy in a relaxed sleepy pose.,"pop mart loopy sleepy plush toythis plush toy captures loopy in a charming sleepy expression, making it a delightful decoration or collectible item. the soft material provides a comforting and cozy feel.a lovely plush figure for character toy collections.",pop mart loopy sleepy plush toy,shop pop mart loopy sleepy plush toy with adorable styling and soft collectible comfort.,2026-03-14 14:56:59
285,pop mart loopy strawberry plush toy,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-loopy-strawberry-plush-toy,uploads/2026-03-14_1773520678_69b5c726ca199_Pop Mart Loopy Strawberry Plush Toy.webp,112,pop-toy-pls-008,25,21,2026-03-08,2026-03-29,top,1,1,pop mart loopy strawberry plush toybright and colorful plush toy inspired by the loopy character.,"pop mart loopy strawberry plush toythis plush toy features a playful strawberry themed loopy design with soft materials and vibrant colors. it is perfect for toy displays, gifts, or plush collections.a cheerful collectible plush toy.",pop mart loopy strawberry plush toy,buy pop mart loopy strawberry plush toy with soft material and bright collectible design.,2026-03-14 14:56:59
286,pop mart loopy mini bear plush,Pop Mart,Toys & Collectibles,Plush Toys,pop-mart-loopy-mini-bear-plush,uploads/2026-03-14_1773520785_69b5c791c63df_Pop Mart Loopy Mini Plush Keychain.webp,150,pop-toy-pls-009,12,10,2026-03-08,2026-03-29,featured,1,1,pop mart loopy mini bear plushmini plush toy designed for decoration and toy collecting.,pop mart loopy mini bear plushthis compact plush toy features loopy styled as a mini bear with soft fabric and adorable design. it is perfect for decorating shelves or carrying as a cute collectible.a charming plush item for pop mart fans.,pop mart loopy mini plush keychain,shop pop mart loopy mini plush keychain with portable collectible style and cute character design.,2026-03-14 14:56:59
287,disney stitch blue plush toy,Disney,Toys & Collectibles,Plush Toys,disney-stitch-blue-plush-toy,uploads/2026-03-14_1773520820_69b5c7b478780_Disney Stitch Blue Plush Toy.jpg,110,dis-toy-pls-010,28,23,2026-03-08,2026-03-29,featured,1,1,disney stitch blue plush toysoft plush toy inspired by the beloved disney character stitch.,"disney stitch blue plush toythis plush toy features the iconic stitch character with soft fabric and adorable styling. it is ideal for cuddling, room decoration, or adding to a disney plush collection.a fun plush toy loved by disney fans.",disney stitch blue plush toy,buy disney stitch blue plush toy with soft comfort and recognizable character appeal.,2026-03-14 14:56:59
290,pop mart lotso classic figure model,Pop Mart,Toys & Collectibles,Model Figures,pop-mart-lotso-classic-figure-model,uploads/2026-03-14_1773520924_69b5c81c2e294_Pop Mart Lotso Classic Figure Model.webp,85,pop-toy-mod-013,22,18,2026-03-08,2026-03-29,featured,1,1,pop mart lotso classic figure modelcollectible character figure designed for toy display.,"pop mart lotso classic figure modelthis model figure features the famous lotso character with colorful design and collectible styling. it is suitable for toy displays, desk decoration, and pop mart figure collections.a cute collectible model for fans.",pop mart lotso classic figure model,shop pop mart lotso classic figure model with collectible display appeal and character styling.,2026-03-14 14:56:59
291,pop mart lotso sitting figure model,Pop Mart,Toys & Collectibles,Model Figures,pop-mart-lotso-sitting-figure-model,uploads/2026-03-14_1773520973_69b5c84de1537_Pop Mart Lotso Sitting Figure Model.webp,78,pop-toy-mod-014,24,19,2026-03-08,2026-03-29,top,1,1,pop mart lotso sitting figure modeladorable collectible model featuring lotso in a seated pose.,pop mart lotso sitting figure modelthis collectible model captures the lotso character in a playful sitting pose with charming details. it is perfect for toy collectors and character display shelves.a delightful collectible figure for fans.,pop mart lotso sitting figure model,buy pop mart lotso sitting figure model with cute collectible design and display friendly size.,2026-03-14 14:56:59
292,funko lotso vinyl figure model,Funko,Toys & Collectibles,Model Figures,funko-lotso-vinyl-figure-model,uploads/2026-03-14_1773521186_69b5c922f1f8d_Funko Lotso Vinyl Figure Model.webp,92,fun-toy-mod-015,18,15,2026-03-08,2026-03-29,featured,1,1,funko lotso vinyl figure modelstylized collectible vinyl figure from the popular funko series.,funko lotso vinyl figure modelthis funko collectible figure presents the lotso character in the iconic stylized funko design. it is great for collectors who enjoy pop culture figures and character merchandise.a popular collectible vinyl toy for display.,funko lotso vinyl figure model,shop funko lotso vinyl figure model with stylized collectible design and character display appeal.,2026-03-14 14:56:59
293,pop mart adorable loopy model,Hot Toys,Toys & Collectibles,Model Figures,pop-mart-adorable-loopy-model,uploads/2026-03-14_1773521522_69b5ca7251354_Pop Mart Lotso Blind Box Plush Pendant.webp,30,hot-toy-mod-016,289,259,2026-03-08,2026-03-29,best,1,1,pop mart adorable loopy modelcute collectible model figure designed for toy collectors.,"pop mart adorable loopy modelthis collectible figure showcases the charming loopy character in a detailed toy model format. it is perfect for toy shelves, character displays, and pop mart collectors.a fun model figure for character toy fans.",hot toys god of war kratos figure model,buy hot toys god of war kratos figure model with premium detail and collector display quality.,2026-03-14 14:56:59
